﻿﻿Username;Created At;Tweet Text;Tweet ID;Label;Tanggal Labeling
﻿nan;26/06/2025 12.30;mbg hari enih https://t.co/gvb52O984a;1,94E+34;NEUTRAL;25/01/2026
﻿nan;21/01/2025 09.32;Ishiba mengatakan pemerintah Jepang bakal menyediakan paket kerja sama program Makan Bergizi Gratis (MBG) untuk Indonesia.;1,88E+33;NEUTRAL;25/01/2026
﻿nan;14/06/2025 14.01;DPR Wanti-Wanti Anggaran MBG Jangan Jadi Ladang Bancakan Pengamat: Ini Warning Bagi BGN https://t.co/a7FDwKrpLr;1,93E+34;NEUTRAL;25/01/2026
﻿nan;21/09/2025 18.25;Pemerintah pastikan perbaikan menyeluruh program MBG Mari kita selalu kawal Program MBG untuk Indonesia lebih baik @Forum_MBG #MakanBergiziGratis #UMKMDukungMBG #PenuhiGiziIndonesia #MBGDorongEkonomi https://t.co/bdYJv10feo;1,97E+33;NEUTRAL;25/01/2026
﻿nan;23/02/2025 13.40;Lucu ya mahasiswa demo menolak MBG sementara banyak anak sekolah orang tua murid pelaku UMKM terbantu dengan program MBG... Ga ada sebuah kebijakan pemerintah yang bikin senang semua orang.. https://t.co/JmeXqUZe3L;1,89E+33;NEGATIVE;25/01/2026
﻿nan;04/03/2025 17.57;Heuheuheu kudune MBG ki kudu nduwe sosok guru aktivis pangan sekolah sejenis pak guru Amarida. Nek misal e negara po sekolah tenanan pengen jamin mutu ra mung sekedar pasrah bongkokan ro Kodam/dim/po militer :( ~kecuplik saking School Meal Times Graduation(2022) https://t.co/KMHiCzriKz;1,90E+34;NEUTRAL;25/01/2026
﻿nan;12/04/2025 13.52;kalo ini beneran terjadi dan banyak yang milih oh sungguh bodohnya gak ketolong. program mbg saat ini untuk mengambil hati rakyat kecil agar bisa memilihnya di pemilihan berikutnya;1,91E+34;NEGATIVE;25/01/2026
﻿nan;29/06/2025 13.56;Demi Allah muak sama mbg tp dia makin betah disana ggr pemilik kantor mbg nya naikin gaji lumayan jauh melebihi SOP range gaji seharusnya. Lagian kerjaan ga ngotak bgt jam kerjanya bisa sampe 12 jam sering 17 jam atau ga nginep kantor. Diluar jam itu jg ngurus kerjaan terus;1,94E+33;NEGATIVE;25/01/2026
﻿nan;14/02/2025 20.38;Makanan sehat kembali jadi prioritas di Papua berkat MBG #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/CxqNJIZutf;1,89E+34;POSITIVE;25/01/2026
﻿nan;22/08/2025 09.39;Langkah antisipasi keracunan MBG tuh bukti kalau pemerintah belajar dari pengalaman https://t.co/8T6Gds3KfW;1,96E+33;POSITIVE;25/01/2026
﻿nan;03/09/2025 07.58;Mbg adek sepupu hari ini Wkwkwk seriously... Kata w udah stop aja dah mbg https://t.co/MIr5924W1E;1,96E+34;NEGATIVE;25/01/2026
﻿nan;04/03/2025 11.46;lootingan buka puasa masjid day 4 masih lebih layak dibanding MBG nya si gendut https://t.co/qJiO9mLlzg;1,90E+34;NEGATIVE;25/01/2026
﻿nan;15/10/2025 23.52;Presiden Prabowo Subianto menegaskan komitmen pemerintah untuk menjaga standar keamanan pangan tertinggi dalam program Makan Bergizi Gratis (MBG). Komitmen itu ia sebut sebagai standar zero insiden artinya tidak boleh ada satu pun kesalahan yang terjadi dalam distribusi dan https://t.co/dyL2gxoFAG;1,98E+34;NEUTRAL;25/01/2026
﻿nan;05/02/2025 14.31;@ardisatriawan katanya MBG itu ada dananya mana? Program program jelas di paksaka untuk program yang ga jelas? Kalau emang efisiensi kenapa ga stop aja itu program MBG? Stop akomodir menteri rampingkan kabinet. Stop kawal pejabat dengan iring iringan akhir nya apa? Sipil lagi korban.;1,89E+34;NEGATIVE;25/01/2026
﻿nan;23/06/2025 10.51;Tambah promag sama tictac jadi makanan akhir bulan anak rantau bukan MBG;1,94E+33;NEGATIVE;25/01/2026
﻿nan;12/01/2025 14.43;Minat Menjadi Mitra Program Makan Bergizi Gratis atau MBG? Begini Cara Daftar dan Persyaratannya https://t.co/7WtWpHmP9D;1,88E+33;NEUTRAL;25/01/2026
﻿nan;22/03/2025 14.31;aturan WTP pak.. izin wtp wahai rakyat ku hari ini sepucuk surat dtg dari negeri finlandia yg kabarnya mau belajar mengenai program MBG kita masya allah tabaraqallah saudaraku semoga kita bisa bersama² saling berbagi ilmu dan memberikan manfaat *majang isi surat* gitu pak.;1,90E+34;NEUTRAL;25/01/2026
﻿nan;17/02/2025 16.42;Banyak berita gaduh soal MBG d Jawa ( infonya ada yang keracunan ) sehingga pelajar d Nabire menolak MBG padahal info itu belum tentu kebenarannya https://t.co/X1JSxblyl4;1,89E+34;NEUTRAL;25/01/2026
﻿nan;18/04/2025 17.58;Waduh ada pelaksana program MBG yg belum bayar subcon ternyata di Kalibata Jakarta. Mudah mudahan ini cuma penundaan pembayaran bukan penggelapan dana;1,91E+34;POSITIVE;25/01/2026
﻿nan;03/05/2025 13.08;Badan Gizi Usut Kasus Keracunan MBG di Bandung dan Tasikmalaya https://t.co/1mfpno5Wv6;1,92E+34;NEUTRAL;25/01/2026
﻿nan;18/01/2025 14.36;MBG Makanan Belinda Gaesss;1,88E+34;NEGATIVE;25/01/2026
﻿nan;04/03/2025 22.09;Peran bmkg tuh cuma pendukung yg nentuin kapan dan dimananya bukan mereka. Terus siapa? Yaa K/L lain atau swasta. Nah ini K/L aja anggarannya pada dipangkas. Intinya yg ngide danantara dan MBG layak selamanya mendekam di kerak neraka dzolim rakus bodoh;1,90E+33;NEGATIVE;25/01/2026
﻿nan;06/10/2025 21.47;@BosPurwa @prabowo @bang_dasco Semoga kedepannya pelaksanaan program Makan Bergizi Gratis saya semakin baik dengan tetap #LanjutkanMBG demi tetap menjaga harapan masyarakat dan kebahagiaan anak-anak Indonesia.;1,98E+34;POSITIVE;25/01/2026
﻿nan;18/09/2025 22.47;Ga tega bgt liat anak2 yg keracunan mbg;1,97E+29;NEGATIVE;25/01/2026
﻿nan;18/01/2025 23.18;@CNNIndonesia Nah loh..lengkap sudah citra buruk ttg Indonesia..kemarin Presiden terkorup..sekrg .anak2 keracunan MBG ..apa lagi setelah ini...apa bpk2 @jokowi @prabowo gak malu?;1,88E+34;NEGATIVE;25/01/2026
﻿nan;05/07/2025 12.22;1. Proyeknya utamanya MBG (susah diaudit eksekutor dipertanyakan riskan fraud) 2. Nanti anggaran PU digeser ke Kementerian Pendidikan untuk pembangunan gedung2 sekolah visa swakelola tipe 2 (susah diaudit secara total eksekutor dipertanyakan riskan fraud) 3. Danantara....;1,94E+34;NEUTRAL;25/01/2026
﻿nan;17/07/2025 07.31;Dari dulu saya bilang swasembada soybean gak make sense dari segi iklim dan skala ekonomi. Peternak Ayam sorak2 begembira dengan dibukanya impor soybean asosiasinya pinter ... nyebut telur dan daging ayam murah perlu untuk kebutuhan MBG;1,95E+33;NEGATIVE;25/01/2026
﻿nan;16/08/2025 23.31;@Manusiaciptaan8 @tempodotco Manusiaciptaan8 Berdasarkan janji kampanye Prabowo-Gibran mereka menargetkan 19 juta lapangan kerja dalam 5 tahun. Klaim terkini untuk program MBG adalah 290 ribu. Selisih: 19.000.000 - 290.000 = 18.710.000. Data BPS menunjukkan peningkatan keseluruhan ~3 6 juta (Feb 2024-2025);1,96E+33;NEUTRAL;25/01/2026
﻿nan;05/06/2025 13.47;Makan Bergizi Gratis dapat mencerdaskan anak-anak menciptakan SDM unggul dan menumbuhkan ekonomi lokal. Dukung terus Program MBG demi Indonesia maju. #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/KX1KUJ2zc2;1,93E+34;POSITIVE;25/01/2026
﻿nan;28/08/2025 15.53;jgn lupa pembunuhan di tol yg pengikutnya siapa deh habib riziq kalo ga salah trus yg pemilu kpps banyak meninggal dibilang karna kecapean??? Nambah korban KERACUNAN MBG pelajar emg niatnya mau genosida rakyat pelan2 . beda cara aja sama yg sebelah;1,96E+31;NEGATIVE;25/01/2026
﻿nan;17/06/2025 16.41;adek gw ga dapet mbg sejak day 1 marahin siapa ya ini;1,94E+33;NEUTRAL;25/01/2026
﻿nan;18/10/2025 11.45;SPPG POLRI menjadi cerminan ketahanan pangan yang baik dan bergizi bagi penerima program Makan Bergizi Gratis (MBG). #SPPGPOLRI #FoodSecurity #MakanBergiziGratis #PolriPresisi #KesehatanMasyarakat #ULM #KalimantanSelatan #KetahananPangan #PolriUntukIndonesia https://t.co/tH040QOKrY;1,98E+34;NEUTRAL;25/01/2026
﻿nan;05/06/2025 12.32;"pas acara keluarga: ‍ mama tante ‍ : eh katanya waktu itu prabowo ngadain acara di akmil pake dana pribadi ya? : gitu loh pilih pemimpin yg hartanya udah banyak jd ngerasa cukup aku diam menyimak 5 menit kemudian ngeluh blm dapet mbg &amp; berita kebijakan menteri ngawur";1,93E+34;NEGATIVE;25/01/2026
﻿nan;17/06/2025 15.13;Kerja sama ini difokuskan pada penguatan Program Makan Bergizi Gratis (MBG) melalui pembangunan 1.000 Satuan Pelayanan Pemenuhan Gizi (SPPG) di wilayah tertinggal terdepan dan terluar (3T). https://t.co/hfoay0AgnD;1,93E+33;NEUTRAL;25/01/2026
﻿nan;22/10/2025 12.30;Jarum jam menunjukkan pukul 08.30 WIB saat aroma ayam teriyaki tumis kacang panjang tahu goreng dan jeruk segar memenuhi udara di dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) Palmerah Jakarta Barat Senin (20/10/2025). Program Makan Bergizi Gratis (MBG) di SPPG Palmerah https://t.co/TS82tNWoA7;1,98E+33;NEUTRAL;25/01/2026
﻿nan;29/07/2025 16.15;Belasan pelaku UMKM (usaha mikro kecil dan menengah) mengadu ke Polresta Solo karena merasa ditipu Yayasan Barnas (Barisan Nasional) yang menjanjikan mengikutsertakan mereka dalam pengadaan program Makan Bergizi Gratis (MBG) https://t.co/anxvORXXDB;1,95E+34;NEUTRAL;25/01/2026
﻿nan;30/05/2025 05.09;Lanjutkan MBG krn MBG bkn cuma sekedar bantuan sosial melainkan #MBGInvestasiMasaDepan utk ciptakan SDM unggul di masa depan Program MBG mempunyai dampak Positif yg luas selain mendukung pertumbuhan ekonomi lokal program ini jg dpt meningkatkan prestasi siswa disekolah Kejagung https://t.co/uxPXlz8QDY;1,93E+34;POSITIVE;25/01/2026
﻿nan;05/07/2025 13.54;Setiap kotak makanan bergizi adalah investasi untuk masa depan anak-anak kita. Mari dukung penuh Program MBG! #DukungMBG #GiziAnakBangsa #IndonesiaSehat https://t.co/4d53pQjOhz;1,94E+34;POSITIVE;25/01/2026
﻿nan;09/05/2025 23.28;@susanto_82 @gilbhas Di protes ada anak keracunan MBG tapi bilangnya cuma sedikit yg keracunan bukan di benerin malah playing victim;1,92E+33;NEGATIVE;25/01/2026
﻿nan;23/07/2025 14.09;wah keren SPPG Polri sambut MBG semangat terus https://t.co/Vt4Txy5YzS;1,95E+34;POSITIVE;25/01/2026
﻿nan;19/08/2025 17.04;hepibesdey my abit jkt48 unnie selamat ulang tahun unnie semoga lucunya gaabis abis ya sampe dunia ca ini berakhir sehat sehat terus cantikku sayangku gelombang suryaku mwah‍ @kcngen #WML menang gipewey mbg https://t.co/fTcbxG7LjT;1,96E+33;NEUTRAL;25/01/2026
﻿nan;24/05/2025 13.02;Program MBG : Fondasi Kuat Dalam Menciptakan Generasi Emas https://t.co/hgGzxxTV1g;1,93E+33;POSITIVE;25/01/2026
﻿nan;09/10/2025 20.07;@sepreigratis Betul dengan modal kuat aset seperti dapur jumbo bisa dialihkan ke produksi tekstil atau agribisnis lain tanpa rugi besar. Tapi skala MBG yang masif nunjukin visi jangka panjang yang baru feasible pasca-menang buat sustain via anggaran negara. Dampak ekonominya potensial;1,98E+34;NEUTRAL;25/01/2026
﻿nan;18/09/2025 23.40;Yang penting cuma mbg makan makan makannnn aja anjirrrr skip dulu lah u mempersulit org bekerja wo ga kelaZZZZ;1,97E+33;NEGATIVE;25/01/2026
﻿nan;18/04/2025 19.41;@Resipuspita816 Golek kerjo liyane yu... Ojo gelem dibujuki bosmu Program Makan Bergizi Gratis MBG untuk melawan stunting dan meningkatkan kualitas gizi anak Indonesia lebih sehat cerdas dan kuat Lanjutkan MBG ️;1,91E+34;NEGATIVE;25/01/2026
﻿nan;06/04/2025 17.36;Aaanjay bisa diatasi pake MBG kn @ prabs;1,91E+34;NEGATIVE;25/01/2026
﻿nan;30/09/2025 21.41;"Saya sampaikan ke KS di sekolah saya utk menolak MBG yg ditawarkan. Jika memang dipaksa utk menerima kami minta mentahnya saja (kalau boleh) lalu dananya diserahkan ke Komite (orangtua &amp; sekolah) utk dikelola bersama agar sehat &amp; aman utk anak2 serta tidak mubadzir.";1,97E+32;POSITIVE;25/01/2026
﻿nan;17/06/2025 14.21;MBG Penuhi Gizi Anak Indonesia lebih dari 650.000 anak sekolah mendapatkan makan bergizi gratis #PenuhiGiziIndonesia https://t.co/kWK2ioiqa4;1,93E+34;POSITIVE;25/01/2026
﻿nan;19/08/2025 19.00;BGN percepat verifikasi mitra SPPG di wilayah 3T pastikan MBG merata https://t.co/ItG1Hvn3lY;1,96E+33;NEUTRAL;25/01/2026
﻿nan;13/08/2025 07.08;Kata gw mah stop MBG alihin dananya ke pendidikan kesehatan dkk.;1,96E+34;NEGATIVE;25/01/2026
﻿nan;05/06/2025 23.52;Dengan pemenuhan gizi sejak dini MBG berkontribusi pada lahirnya generasi sehat cerdas dan siap bersaing di masa depan. #MakanBergiziGratis #MBG #DukungMakanBergiziGratis #AnakSehatIndonesiaHebat #PenuhiGiziIndonesia https://t.co/gBX3i1MY5G;1,93E+34;POSITIVE;25/01/2026
﻿nan;19/03/2025 14.38;mampus goblok smua sih paling abis lebaran jg mbg udh gaada tai bubar aja negara goblok;1,90E+32;NEGATIVE;25/01/2026
﻿nan;12/01/2025 00.18;Pemerintah memastikan angka kecukupan gizi tetap menjadi rujukan dalam menu Makan Bergizi Gratis (MBG) yang bervariasi berdasarkan kebutuhan tahapan pertumbuhan anak. Raffi Ahmad Chiesa Los Angeles Malam Minggu giselle Wendy https://t.co/kXuhrt9gLE;1,88E+33;NEUTRAL;25/01/2026
﻿nan;20/07/2025 10.24;Wkwkw lucu banget ini MBG kalo ga berkenan buat dimakan harus dibawa pulang biar ga kena lapor penyedia limbah makanan. Kalo bener-bener ga mau jatah/hak nya dikasih ke orang lain (?) https://t.co/NrTTFxocDL;1,95E+33;NEGATIVE;25/01/2026
﻿nan;21/09/2025 14.49;Isu 5.000 Dapur MBG Fiktif BGN Tegaskan Semua SPPG Telah Terverifikasi https://t.co/yjoHntcdeW;1,97E+34;NEUTRAL;25/01/2026
﻿nan;17/06/2025 17.45;mbg apa bagi bagi jajan bjir;1,94E+34;NEGATIVE;25/01/2026
﻿nan;05/07/2025 16.24;Program MBG mendorong pemenuhan gizi anak bangsa #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/OrZ5p2NQpc;1,94E+34;POSITIVE;25/01/2026
﻿nan;13/03/2025 21.01;Babinsa Berkomitmen Membantu Program TNI Makan Bergizi Gratis (MBG) https://t.co/Pwkb4bAlzT;1,90E+34;NEUTRAL;25/01/2026
﻿nan;18/05/2025 11.35;Program mbg ini sangat banyak membawa manfaat kepada masyarakat yang ada di indonesia terutama bagi anak anak dan ibu hamil Lanjutkan MBG #GiziBaikUntukIndonesiaHebat #Eurovision2025 https://t.co/7P9iB8cXb0;1,92E+34;POSITIVE;25/01/2026
﻿nan;26/02/2025 21.00;Gubernur Lemhannas Ace Hasan Tegaskan MBG Investasi Sumber Daya Manusia Indonesia https://t.co/H2P5r1xmvi;1,89E+33;NEUTRAL;25/01/2026
﻿nan;23/06/2025 15.08;@gurlwithtatto @wordfangs Solusi atasi keracunan MBG : Evaluasi total (termasuk stop MBG untuk sementara/permanen) : Ganti jadi makanan ringan :;1,94E+33;NEGATIVE;25/01/2026
﻿nan;21/01/2025 16.00;Nah ini MBG makin carut marut https://t.co/E6VKpbnClw;1,88E+33;NEGATIVE;25/01/2026
﻿nan;06/05/2025 22.52;yoi pak bener selain karena kurang nya hiegenitas yg makan pihak catering pun jg d jaga food safety nya. Semangat bapak️ I'll to support this MBG program. Sebagai anak Pangan mah jgn saling menyalahkan intinya ayo evaluasi;1,92E+33;POSITIVE;25/01/2026
﻿nan;03/04/2025 05.56;Program MBG Mendapat Respons Positif dari para pemimpin dunia #MakanBergiziGratis #MBG #ProgramMakanBergiziGratis #MBGMendunia https://t.co/mDzRbCS1z4;1,91E+34;NEUTRAL;25/01/2026
﻿nan;05/06/2025 08.07;Kak... dimana ada visi misi dia yang rasional dan menjanjikan di waktu itu.. beneran ini mah aku nanya pake nada lemah lembut selembut kondom sutra.. apa mbg.. apa jutaan lapangan kerja.. atau hukuman bagi orang2 yg korupsi.. yg mana kak.. tolong jwb;1,93E+34;NEUTRAL;25/01/2026
﻿nan;05/02/2025 15.53;Kalau misalkan LPG ini langkah apakah MBG bisa berjalan...??? Para Cebokers gak mungkin bisa njawab ni https://t.co/Popj5uXWam;1,89E+32;NEGATIVE;25/01/2026
﻿nan;08/02/2025 20.22;Dipotong semua sebenernya buat apasih anying MBG MBG perutmu meledak lah org yg dibutuhin pendidikan;1,89E+34;NEGATIVE;25/01/2026
﻿nan;22/03/2025 21.09;rill banget kejadian di temenku sebagai ahli gizi dia belum digaji sama sekali. jujur aku sebagai lulusan S.Gz aja ga mendukung MBG ini. banyak banget masalahnya program ini tuh.;1,90E+34;NEGATIVE;25/01/2026
﻿nan;23/02/2025 10.37;Kebohongan Jokowi dan aksi Jokowi memperkosa APBN selama 10. tahun hingga berdarah-darah dialihkan menjadi isu efisiensi akibat MBG era Pak Prabowo. Itulah kelicikan Jokowi menghindari desakan pertanggung-jawaban Jokowi terhadap power abuse yg merugikan keuangan negara.;1,89E+33;NEGATIVE;25/01/2026
﻿nan;27/10/2025 08.48;@indonesiaku_yes Suka TDK suka MBG sdh mengurangi 1 beban dari wali murid yakni tdk repot menyiapkan bekal untuk anak sekolah.;1,98E+33;NEUTRAL;25/01/2026
﻿nan;06/10/2025 23.40;"Keselamatan anak = prioritas utama! Pemerintah terus upgrade sistem biar tiap piring makan anak Indonesia aman &amp; bergizi ️ #MBG #LanjutkanMBG https://t.co/pXXPNa3ty4";1,98E+33;NEUTRAL;25/01/2026
﻿nan;16/08/2025 14.12;kondisi masyarakatnya begini Pak @prabowo @Kemdikdasmen @KemenkeuRI terus anda mau alokasikan 40 lebih anggaran pendidikan utk MBG? Anda sehat?;1,96E+34;;25/01/2026
﻿nan;05/07/2025 23.31;Alokasi Anggaran Signifikan Buktikan Keseriusan Pemerintah dalam Program MBG. #MakanBergiziGratis #IndonesiaSehat #GenerasiTangguh https://t.co/ux37YiEf7t;1,94E+34;;25/01/2026
﻿nan;12/04/2025 03.36;nahh lho begini upaya yg harus terus ditingkatkan #IDSurveySiapDukungMBG IDSurvey diapresiasi pastikan mbg sesuai standar https://t.co/FRQUE0ekDU;1,91E+33;;25/01/2026
﻿nan;30/09/2025 17.56;Pemerintah enggan menghentikan Program MBG meskipun sudah byk menelan korban karena Pemerintah takut kehilangan LADANG KORUPSINYA...;1,97E+31;;25/01/2026
﻿nan;07/08/2025 07.30;Rentetan kasus dugaan keracunan program makan bergizi gratis (MBG) di sejumlah daerah menuai sorotan tajam dari Komisi IX DPR. https://t.co/hEGWqKSHKN;1,95E+33;;25/01/2026
﻿nan;01/08/2025 02.47;Persoalan keamanan pangan pada produk makan bergizi gratis (MBG) kembali mencuat ke permukaan. Kasus-kasus seperti munculnya belatung tekstur berlendir hingga dugaan keracunan menjadi sorotan publik. https://t.co/cD0Xmm91SJ;1,95E+32;;25/01/2026
﻿nan;18/09/2025 22.25;Baru tahu kalo di UPI ada prodi Manajemen Industri Katering (MIK) di bawah jurusan kepariwisataan. Mahasiswa2nya angkat skripsi ttg katering MBG bisa gak sih? Aku yg awam dunia perkateringan ini pgn tahu;1,97E+34;;25/01/2026
﻿nan;09/10/2025 23.42;Langkah keren dari Menko Pangan Persiapan bahan pangan buat Program MBG udah dimulai sejak dini! Biar nanti pas kebutuhan naik stok aman dan harga tetap stabil https://t.co/hsNFOSBqcb;1,98E+34;;25/01/2026
﻿nan;22/03/2025 17.23;good job Polri! Rekrut Bakomsus Gizi adalah langkah brilian untuk MBG https://t.co/DEIEahe1KC;1,90E+34;;25/01/2026
﻿nan;28/03/2025 15.16;@menyayurkan @asumsico @asumsico Klaim Prabowo bahwa program Makan Bergizi Gratis (MBG) Indonesia terbesar di dunia tampak berlebihan. Data 2025 menunjukkan MBG targetkan 20 juta makanan/hari sementara program makan siang India layani 110 juta/hari. MBG unik karena cakup balita pelajar hingga ibu https://t.co/qKsGDLdjCo;1,91E+34;;25/01/2026
﻿nan;30/05/2025 15.15;Standard MBG tuh harusmya begini ga sih ‍↕️;1,93E+34;;25/01/2026
﻿nan;16/08/2025 12.58;Adek gw yg paling kecil ditanya bokap mbg enak ga sih? Trs dia jawab aneh bgt anj katanya tergantung prabowo;1,96E+34;;25/01/2026
﻿nan;09/05/2025 14.13;Rill anies kan lg free ya wajar dia bikin postingan edukasi. Sedangkan pemrenta nuntut ini itu merugikan masyarakat lu pada diem aja kek org keracunan mbg;1,92E+32;;25/01/2026
﻿nan;04/03/2025 16.57;APAKAH DANANTARA DAN MAKAN BERGIZI GRATIS: SOLUSI ATAU BEBAN BATU NEGARA?? #mbg #PrabowoGibran #korupsi #pertamina https://t.co/zjs5JC9olp;1,90E+33;;25/01/2026
﻿nan;13/08/2025 15.30;1001 hari pertama kehidupan dari dalam kandungan sampe +- 2 tahun itu penting untuk perkembangan massa otak agar anak kalian tidak menjadi darbz blee. Makanya program mbg banyak dikritik bahkan sebelum perdana karena tidak menargetkan nutrisi buat ibu hamil di masa krusial ini;1,96E+34;;25/01/2026
﻿nan;12/10/2025 13.23;-BUMN rugi bahkan bangkrut NO KOMEN -MBG keracunan NO KOMEN -dana reses naik gaji naik 1000% NO KOMEN -kajaksaan/polisi mandul NO KOMEN... TAPI TOLONG JGN HANCURKAN TIMNAS INDONESIA KAMI (mafia tidak ikut);1,98E+34;;25/01/2026
﻿nan;07/08/2025 08.32;Pemerintah Selandia Baru menyatakan dukungannya untuk menyukseskan pelaksanaan program Makan Bergizi Gratis (MBG) yang tengah dijalankan pemerintah Indonesia saat ini. Baca di sini: https://t.co/N2xEcZrTsI ~TA #SelandiaBaru #MakanBergiziGratis https://t.co/hcNq0XJQXa;1,95E+34;;25/01/2026
﻿nan;08/02/2025 16.02;Silahkan loh dari teman-teman @kedaikopisurvei beberapa hasilnya kepuasan pada pemerintah gegara faktor MBG Ketidakpuasan gegara Prilaku Buruk pembantu Presiden selamat membaca ! Check out this flipbook https://t.co/ZGXGDGGTh4;1,89E+34;;25/01/2026
﻿nan;09/10/2025 23.20;Program ini bener-bener nyentuh rakyat kecil. Karena gizi bukan lagi jadi beban tapi udah jadi hak yang terpenuhi. Salut banget sama MBG https://t.co/1u89Lzk7hN;1,98E+34;;25/01/2026
﻿nan;24/10/2025 13.40;Puluhan relawan Makanan Bergizi Gratis (MBG) di Kabupaten Takalar Sulawesi Selatan mengamuk di dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) karena diduga mengalami pemotongan gaji dan tidak pernah menerima upah lembur. Baca di sini: https://t.co/ztpp8BYHms ~TA #Relawan #MBG https://t.co/FeOoX0qjs3;1,98E+33;;25/01/2026
﻿nan;04/03/2025 13.32;Kepada Yth Bapak Presiden Prabowo: Jadilah pemimpin yang tidak mementingkan ego sendiri Pak. Program MBG stop saja sejahterakan Rakyat yang puluhan Tahun belum merasakan perhatian dari pemerintah. Pikirkan pembangunan di daerah yg belum merasakan perhatian pemerintah. https://t.co/VLffbzWOye;1,90E+33;;25/01/2026
﻿nan;29/06/2025 22.07;Banyak peluang baru lahir berkat hadirnya program MBG #MakanBergiziGratis https://t.co/akvFhLOuL4;1,94E+33;;25/01/2026
﻿nan;09/01/2025 12.07;Kodim 0306/50 Kota memberikan program makan bergizi gratis (MBG) untuk siswa-siswi diwilayah Kabupaten 50 Kota dan Kota Payakumbuh secara bergilir sesuai jadwal yang sudah diatur yang bertujuan untuk meningkatkan gizi dan kesehatan anak-anak. Kamis (9/1/2025). https://t.co/cDwUXHaZA5;1,88E+33;;25/01/2026
﻿nan;02/06/2025 12.38;asbun bener makan apa sih... mbg ya;1,93E+33;;25/01/2026
﻿nan;21/09/2025 23.35;Lebih baik dialihkan ke peningkatan gaji guru beasiswa anak ga mampu peningkatan kompetensi guru perbaikan kurikulum belajar mengajar. Perbaikan sektor pendidikan bukan dibenahi dgn MBG. MBG progam ga jelas cuman utk cari RENTE!;1,97E+33;;25/01/2026
﻿nan;06/05/2025 13.52;Target mbg dikata sukses kalo ga keracunan?? Ini mbg apa ngetes kekebalan anak sekolah terhadap racun dut? Merata aja belum proper boro2 untung2an kaga basi masih pede bilang 99 99% berhasil.. sekelas presiden mikir gini ajg gapaham lagi gua;1,92E+34;;25/01/2026
﻿nan;06/01/2025 23.05;Program Makan Bergizi Gratis (MBG) menunjukkan langkah nyata untuk memastikan gizi masyarakat terpenuhi! Semoga terus berkembang dan memberikan dampak positif bagi banyak orang. #makanbergizigratis;1,88E+32;;25/01/2026
﻿nan;09/10/2025 15.03;Desakan Program MBG Dievaluasi Secara Serius Kian Kencang | Jurnal KBA. Cucu saya keracunan akibat menu MBG yang dibagikan di salah satu sekolah di Daerah Istimewa Yogyakarta (DIY) https://t.co/FisbNOLCiG [ Semoga bermanfaat jangan lupa subscribe like comment and share ];1,98E+33;;25/01/2026
﻿nan;15/10/2025 17.22;@not_tahu mbg teh makan bergizi gratis teh?;1,98E+34;;25/01/2026
﻿nan;24/05/2025 23.56;Tokoh Pemuda Papua mendukung Program Makan Bergizi Gratis #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/yRsQJ0iQWO;1,93E+34;;25/01/2026
﻿nan;19/08/2025 15.52;KAPOLRES ACEH TIMUR BERSAMA BUPATI HADIRI PELUNCURAN PROGRAM MBG YAYASAN WAHDAH CENTRAL MANDIRI Polri bersinergi bersama pemerintah daerahsiap mendampingi pelaksanaan kegiatan ini. @DivHumas_Polri @bidhumasaceh https://t.co/moNaEERhvF https://t.co/OwsqLm9cGN;1,96E+34;;25/01/2026
﻿nan;04/03/2025 17.34;blum puasa jd boleh lah ngontol ngontolin wowok yg acc acc aja itu efisientot di beberapa (hampir semua) sektor pendidikan kesehatan bahkan yg penting kek mitigasi bencana kek gini. dan yg malah diperkuat kek alutsista sama mbg itu anjing ngntot fuck you peler;1,90E+33;;25/01/2026
﻿nan;18/10/2025 22.59;Wow! Program Makan Bergizi Gratis (MBG) jadi bukti nyata komitmen Indonesia membangun generasi unggul.🇮🇩 Dengan capaian luar biasa lebih dari 36 juta penerima manfaat program ini bukan sekadar angka tapi cerminan kepedulian terhadap masa depan bangsa.🇮🇩 https://t.co/donq9hYpgK;1,98E+33;;25/01/2026
﻿nan;23/10/2025 02.06;Sebanyak 48 9% publik meminta Program Makan Bergizi Gratis (MBG) dilanjutkan karena dinilai mampu meningkatkan gizi anak sekaligus meringankan beban ekonomi keluarga. Hanya 38 3% yang ingin program dihentikan sementara untuk perbaikan dan 12 1% menolak sepenuhnya. Angka ini https://t.co/PfPq9FNTjp;1,98E+34;;25/01/2026
﻿nan;06/10/2025 23.59;Banyak program udah dicoba tapi MBG ini jelas salah satu yang paling impactful. Karena langsung nyentuh kebutuhan dasar manusia: makan https://t.co/R5DzkiYm1j;1,98E+33;;25/01/2026
